,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,"[0 1344 0.34 0.0546875 1295 7 0.37650457390467018 0.124 0.113 0.764
 0.99146332504580947 1 12 0.0005291008856147528 0.0005291013512760401
 0.07463030517101288 0.17469313740730286 0.0005291010020300746
 0.0005291014676913619 0.0005291010602377355 0.0005291012930683792
 0.7268425226211548 0.0005291012348607183 0.0005291028064675629
 0.0005291017587296665 0.0005291005363687873 0.0005291013512760401
 0.018013909459114075]","[1 937 1.0 0.04891304347826087 2844 30 0.21566464423607282 0.081 0.018
 0.901 0.9733744698572625 0 12 0.0008130092755891383 0.0008130095084197819
 0.0008130096248351038 0.15494436025619507 0.0008130086935125291
 0.000813009450212121 0.0008130090427584946 0.0008130089845508337
 0.8083186149597168 0.0008130096830427647 0.0008130118949338794
 0.0008130123605951667 0.0008130083442665637 0.0008130093337967992
 0.026980914175510406]","[2 1043 1.2 0.07920792079207921 4032 46 0.16244287494806814 0.111 0.09
 0.799 0.98875864395323187 0 11 0.0007168465526774526 0.0007168466108851135
 0.0007168463780544698 0.24189181625843048 0.0007168470183387399
 0.0007168475422076881 0.0007168488809838891 0.0007168466108851135
 0.7010743618011475 0.0007168473675847054 0.000716847600415349
 0.0007168461452238262 0.000716846901923418 0.0484316423535347
 0.0007168460870161653]","[3 484 1.34 0.029411764705882353 4901 55 0.13760337849727255 0.056 0.029
 0.915 0.97578704658806203 0 11 0.0015873051015660167 0.0015873040538281202
 0.0015873025404289365 0.0015873059164732695 0.0015873091761022806
 0.0015873044030740857 0.0015873058000579476 0.0015873033553361893
 0.7941052913665771 0.07883452624082565 0.0015873037045821548
 0.05593806877732277 0.0015873017255216837 0.0015873025404289365
 0.053661808371543884]","[4 1000 1.46 0.09230769230769231 5598 65 0.12257053291536051 0.114 0.116
 0.771 0.99271276876091241 0 8 0.0007751949015073478 0.0007751949015073478
 0.0007751947268843651 0.33230340480804443 0.000775195425376296
 0.0007751949015073478 0.019486915320158005 0.0007751956582069397
 0.6389073133468628 0.000775195483583957 0.0007751956582069397
 0.0007751946104690433 0.0007751939119771123 0.0007752020610496402
 0.0007751939119771123]","[5 1287 4.24 0.09055118110236221 15079 133 0.049303322615219719 0.133 0.09
 0.777 0.98696841175174765 0 5 0.0006230538128875196 0.000623053521849215
 0.0006230534636415541 0.2973284423351288 0.0006230532308109105
 0.0006230538710951805 0.0006230539293028414 0.0006230543367564678
 0.6711611747741699 0.0006230546277947724 0.000623054220341146
 0.0006230545695871115 0.0006230532890185714 0.02403372898697853
 0.0006230530561879277]","[6 232 4.5600000000000005 0.14583333333333334 17012 142
 0.043947397999325614 0.15 0.102 0.748 0.98668631861405642 0 5
 0.0028985589742660522 0.002898556413128972 0.002898551058024168
 0.4494234621524811 0.0028985505923628807 0.0028985529206693172
 0.002898553619161248 0.0028985568787902594 0.5128952860832214
 0.002898557111620903 0.0028985601384192705 0.0028985515236854553
 0.0028985505923628807 0.0028985561802983284 0.0028985505923628807]","[7 48 5.45 0.0 19938 155 0.037741312741312739 0.0 0.0 1.0
 0.9653175489665492 0 2 0.01111113652586937 0.01111111044883728
 0.011111113242805004 0.011111123487353325 0.01111111044883728
 0.011111127212643623 0.011111113242805004 0.01111113466322422
 0.011111203581094742 0.844444215297699 0.011111157946288586
 0.01111111044883728 0.01111111044883728 0.011111121624708176
 0.01111111044883728]","[8 1757 10.37 0.09667673716012085 37438 215 0.020460491889063317 0.016
 0.026 0.958 0.97290639387495204 0 2 0.01199379377067089
 0.0004504511598497629 0.00045045168371871114 0.5770624279975891
 0.0004504531971178949 0.0004504509561229497 0.00045045121805742383
 0.0004504516255110502 0.3160226345062256 0.0004504517710302025
 0.00045045147999189794 0.00045045086881145835 0.0004504509561229497
 0.08996623009443283 0.00045045060687698424]","[9 1008 11.24 0.07692307692307693 40313 219 0.019029078963377539 0.105
 0.019 0.876 0.97312967088983027 0 2 0.0007092211744748056
 0.0007092212326824665 0.0007092214073054492 0.689771294593811
 0.0007092207088135183 0.0007092213490977883 0.0007092208252288401
 0.0007092220475897193 0.30100885033607483 0.000709221581928432
 0.0007092213490977883 0.0007092205341905355 0.0007092199521139264
 0.0007092216401360929 0.0007092209998518229]","[10 712 11.42 0.11851851851851852 41388 220 0.018543988617500593 0.032
 0.062 0.906 0.98224472194424639 0 2 0.0010101022198796272
 0.001010102336294949 0.0010101031512022018 0.6807464361190796
 0.01749858632683754 0.0010101032676175237 0.0010101032676175237
 0.15152189135551453 0.13912193477153778 0.0010101035004481673
 0.0010101036168634892 0.0010101021034643054 0.001010101637803018
 0.0010101045481860638 0.0010101033840328455]","[11 1398 12.07 0.10218978102189781 42888 225 0.0179070299977101 0.083 0.071
 0.846 0.98585678182383407 0 2 0.0005420060479082167 0.0005420060479082167
 0.02852550894021988 0.7240894436836243 0.0005420060479082167
 0.0005420061061158776 0.000542006513569504 0.0005420062807388604
 0.19894598424434662 0.04247698187828064 0.0005420069792307913
 0.000542005873285234 0.0005420056986622512 0.0005420065717771649
 0.0005420055822469294]","[12 2259 12.55 0.06864988558352403 45725 226 0.016814673059969466 0.076
 0.097 0.827 0.99089116044386027 0 2 0.00033500968129374087
 0.00033500895369797945 0.011158550158143044 0.6457591652870178
 0.00033500854624435306 0.0003350090410094708 0.00033500921563245356
 0.00033500930294394493 0.27402231097221375 0.0003350090701133013
 0.00033500880817882717 0.00033500854624435306 0.0003350083716213703
 0.06537485122680664 0.00033500930294394493]","[13 2379 22.49 0.0734341252699784 81381 234 0.0095176661027469786 0.04
 0.057 0.903 0.98163959120972466 0 1 0.0003044148616027087
 0.016086144372820854 0.00030441430862993 0.63499516248703
 0.0003044141049031168 0.00030441462877206504 0.018957888707518578
 0.00030441462877206504 0.28928881883621216 0.00030441494891420007
 0.00030441462877206504 0.0003044142504222691 0.00030441427952609956
 0.037627846002578735 0.00030441427952609956]","[14 808 26.32 0.0975609756097561 94797 248 0.0081817135563251337 0.122 0.0
 0.878 0.96717302235909219 0 1 0.0008130100904963911 0.0008130104397423565
 0.0008130089263431728 0.40918484330177307 0.020223764702677727
 0.0008130100904963911 0.33661073446273804 0.0008130102651193738
 0.2139129936695099 0.0008130104397423565 0.0008130096248351038
 0.0008130084606818855 0.0008130082860589027 0.000813009450212121
 0.011937589384615421]","[15 2878 28.27 0.06701940035273368 101676 251 0.0076323957133654762 0.104
 0.065 0.831 0.98413140467522164 0 1 0.026337645947933197
 0.0002624682674650103 0.0002624675689730793 0.24838624894618988
 0.00454201502725482 0.13907760381698608 0.19956624507904053
 0.000262467801803723 0.32537779211997986 0.0002624680637381971
 0.0002624676562845707 0.00026246733614243567 0.00026246727793477476
 0.05461269989609718 0.0002624675980769098]","[16 317 28.33 0.1111111111111111 102003 252 0.0076081140244199054 0.165 0.0
 0.835 0.96255802145413139 0 1 0.0023809545673429966 0.002380954334512353
 0.0023809527046978474 0.23364107310771942 0.0023809524718672037
 0.19630220532417297 0.002380958292633295 0.00238096178509295
 0.4633447527885437 0.002380955731496215 0.002380954334512353
 0.0023809534031897783 0.0023809534031897783 0.08052147179841995
 0.002380952937528491]","[17 283 29.39 0.16363636363636364 105983 254 0.0073244977286563949 0.129
 0.042 0.829 0.97738759027410149 0 1 0.002469137776643038
 0.002469137776643038 0.002469137078151107 0.32939422130584717
 0.0024691373109817505 0.13133957982063293 0.142284095287323
 0.002469143597409129 0.36982154846191406 0.002469138940796256
 0.002469138940796256 0.002469137543812394 0.0024691359139978886
 0.0024691391736268997 0.002469136379659176]","[18 575 32.43 0.06504065040650407 117051 256 0.0066365109943733926 0.101
 0.1 0.799 0.99099660077479279 0 1 0.001418441184796393
 0.0014184413012117147 0.001418441184796393 0.2465897798538208
 0.0014184399042278528 0.0014184415340423584 0.0014184419997036457
 0.0014184430474415421 0.7349704504013062 0.0014184429310262203
 0.0014184408355504274 0.0014184400206431746 0.0014184399042278528
 0.0014184408355504274 0.0014184402534738183]","[19 757 33.02 0.07741935483870968 118177 257 0.0065736934574096954 0.134
 0.019 0.847 0.97126208744173614 0 1 0.0008658044971525669
 0.0008658026345074177 0.0008658017031848431 0.3463079333305359
 0.0008658010046929121 0.0008658027509227395 0.0008658015867695212
 0.06769228726625443 0.541142463684082 0.0008658028673380613
 0.0008658036240376532 0.0008658021688461304 0.0008658008882775903
 0.0008658014703541994 0.035333480685949326]","[20 1142 34.23 0.06306306306306306 122999 258 0.0063176093261486013 0.104
 0.078 0.818 0.98682375398328281 0 1 0.0006289318553172052
 0.1053236573934555 0.0006289315642789006 0.08419741690158844
 0.0006289310986176133 0.05509478598833084 0.0006289318553172052
 0.0006289317971095443 0.5999740958213806 0.0006289325538091362
 0.03967522084712982 0.0006289310986176133 0.11007441580295563
 0.0006289317389018834 0.0006289310986176133]","[21 1699 35.18 0.07975460122699386 126346 259 0.0061512805990812406 0.055
 0.072 0.874 0.98555169488588179 0 1 0.00041928765131160617
 0.011918739415705204 0.00041928765131160617 0.06278125196695328
 0.00041928727296181023 0.00041928820428438485 0.0004192878841422498
 0.00041928779683075845 0.7393400073051453 0.0004192880296614021
 0.0004192879714537412 0.00041928727296181023 0.00041928765131160617
 0.0004192880296614021 0.18134784698486328]","[22 938 35.56 0.07216494845360824 128592 260 0.0060444911651491027 0.0
 0.168 0.832 0.99539475311332914 0 1 0.000843884190544486
 0.0008438832010142505 0.0008438827353529632 0.28294095396995544
 0.0008438823861069977 0.03562398999929428 0.06860696524381638
 0.0008438832010142505 0.5730828642845154 0.0008438843651674688
 0.0008438836084678769 0.0008438819786533713 0.0008438820950686932
 0.0008438823861069977 0.031306441873311996]","[23 34 36.14 0.0 129673 261 0.0059944042006822278 0.0 0.0 1.0
 0.9653175489665492 0 1 0.016666673123836517 0.016666704788804054
 0.01666666753590107 0.016666721552610397 0.01666666753590107
 0.016666697338223457 0.016666676849126816 0.016666756942868233
 0.016666732728481293 0.27693086862564087 0.016666701063513756
 0.016666674986481667 0.01666666939854622 0.016666695475578308
 0.5064021348953247]","[24 115 36.15 0.038461538461538464 129738 262 0.0059914189396261105 0.095
 0.0 0.905 0.96841823755956946 0 1 0.006060614716261625
 0.0060606105253100395 0.006060609128326178 0.006060612387955189
 0.006060607731342316 0.0060606105253100395 0.0060606165789067745
 0.006060609128326178 0.47688350081443787 0.24599379301071167
 0.006060617044568062 0.006060607731342316 0.006060606334358454
 0.006060607731342316 0.2043953835964203]","[25 32 36.16 0.14285714285714285 129809 263 0.0059881615118959194 0.0 0.0
 1.0 0.9653175489665492 0 1 0.022222228348255157 0.022222228348255157
 0.02222222089767456 0.02222222089767456 0.02222222089767456
 0.0222222488373518 0.022222232073545456 0.022222256287932396
 0.022222254425287247 0.022222241386771202 0.02222222462296486
 0.022222325205802917 0.688888669013977 0.02222222089767456
 0.02222222089767456]","[26 16 36.21 0.0 130119 264 0.0059739803362846731 0.0 0.0 1.0
 0.9653175489665492 0 1 0.03333333507180214 0.03333333507180214
 0.03333333507180214 0.03333333507180214 0.03333333507180214
 0.03333333507180214 0.03333333507180214 0.03333333507180214
 0.03333333507180214 0.03333333507180214 0.03333333507180214
 0.03333333507180214 0.03333333507180214 0.03333333507180214
 0.5333333611488342]","[27 98 36.25 0.0 130353 265 0.0059633202424981893 0.0 0.06 0.94
 0.97918313916867317 0 1 0.008333336561918259 0.008333335630595684
 0.008333339355885983 0.8833332657814026 0.008333360776305199
 0.008333338424563408 0.008333351463079453 0.008333336561918259
 0.008333348669111729 0.008333345875144005 0.008333360776305199
 0.008333333767950535 0.008333333767950535 0.008333333767950535
 0.008333333767950535]","[28 4 36.26 0.0 130395 266 0.005961410918072528 0.0 0.0 1.0
 0.9653175489665492 0 1 0.06666667014360428 0.06666667014360428
 0.06666667014360428 0.06666667014360428 0.06666667014360428
 0.06666667014360428 0.06666667014360428 0.06666667014360428
 0.06666667014360428 0.06666667014360428 0.06666667014360428
 0.06666667014360428 0.06666667014360428 0.06666667014360428
 0.06666667014360428]","[29 91 36.32 0.0 130786 267 0.0059436945153836795 0.0 0.0 1.0
 0.9653175489665492 0 1 0.008333350531756878 0.008333343081176281
 0.00833334494382143 0.3740483820438385 0.008333337493240833
 0.008333344012498856 0.008333352394402027 0.008333343081176281
 0.5176181793212891 0.008333376608788967 0.0083333570510149
 0.008333339355885983 0.00833333469927311 0.008333336561918259
 0.00833333469927311]","[30 462 36.37 0.06666666666666667 131091 268 0.0059299477527621275 0.136
 0.051 0.814 0.9788269149329667 0 1 0.0013333347160369158
 0.0013333355309441686 0.0013333347160369158 0.44884970784187317
 0.0013333334354683757 0.0013333347160369158 0.0013333363458514214
 0.0013333366950973868 0.533816933631897 0.0013333356473594904
 0.0013333349488675594 0.0013333334354683757 0.0013333336682990193
 0.0013333387905731797 0.0013333341339603066]","[31 1081 36.54 0.05 132068 269 0.0058863379751599547 0.069 0.059 0.872
 0.98316182692493259 0 1 0.014025530777871609 0.04443083330988884
 0.000666667299810797 0.3202962875366211 0.0006666670087724924
 0.0006666674744337797 0.04251925274729729 0.0006666680565103889
 0.5720614194869995 0.000666668638586998 0.0006666689878329635
 0.0006666671833954751 0.0006666670087724924 0.0006666691042482853
 0.0006666670087724924]","[32 470 36.58 0.05154639175257732 132339 270 0.0058743549101944849 0.099
 0.026 0.874 0.97513147998655481 0 1 0.0014492777409031987
 0.0014492783229798079 0.0014492777409031987 0.2417098581790924
 0.0014492756454274058 0.0014492778573185205 0.0014492765767499804
 0.001449277508072555 0.7394495606422424 0.0014492778573185205
 0.001449276925995946 0.001449276227504015 0.0014492773916572332
 0.0014492765767499804 0.0014492777409031987]","[33 1196 37.12 0.03305785123966942 133145 271 0.0058390018442883067 0.022
 0.063 0.916 0.98173022622202566 0 1 0.0006349213654175401
 0.0006349213072098792 0.0006349213654175401 0.27777785062789917
 0.0006349213072098792 0.0006349212490022182 0.0006349211907945573
 0.0006349211907945573 0.6703698039054871 0.0006349216564558446
 0.000634921423625201 0.0006349207833409309 0.0006349210743792355
 0.0006349270697683096 0.04423324763774872]","[34 745 37.27 0.0379746835443038 134088 272 0.0057981760213538965 0.051
 0.058 0.892 0.98238359624475569 0 1 0.0009259275393560529
 0.0009259266080334783 0.0009259267244488001 0.13567356765270233
 0.0009259262005798519 0.0009259267244488001 0.0009259314392693341
 0.0009259268990717828 0.6375420689582825 0.0009259278303943574
 0.0009259273065254092 0.0009259262005798519 0.0009259262587875128
 0.0009259262587875128 0.21567319333553314]","[35 647 37.44 0.04929577464788732 135067 273 0.0057563912873852584 0.076
 0.0 0.924 0.96864530845555719 0 1 0.0011904804268851876
 0.0011904797283932567 0.0011904772836714983 0.1658685803413391
 0.0011904763523489237 0.001190477516502142 0.20427793264389038
 0.0011904783314093947 0.5365653038024902 0.0011904785642400384
 0.0011904779821634293 0.0011904764687642455 0.0011904763523489237
 0.0011904772836714983 0.08019290864467621]","[36 177 37.5 0.18181818181818182 135477 274 0.0057390704467227853 0.205 0.0
 0.795 0.9547732622518823 0 1 0.0035087792202830315 0.003508778056129813
 0.003508774098008871 0.4394042491912842 0.0035087745636701584
 0.003508774098008871 0.003508774098008871 0.003508784342557192
 0.4584501087665558 0.0035087831784039736 0.00350878550671041
 0.003508772002533078 0.003508772002533078 0.0035087745636701584
 0.06004032865166664]"
1,"[0 825 0.16 0.10179640718562874 311 1 0.6874371859296482 0.076 0.032 0.892
 0.9995927365684647 0 7 0.0009009023779071867 0.0009009031346067786
 0.0009009040659293532 0.0009009038330987096 0.0009009013301692903
 0.08983565866947174 0.0009009023779071867 0.0009009021450765431
 0.0009009034838527441 0.7790530323982239 0.08273325860500336
 0.01521791610866785 0.000900901562999934 0.024151140823960304
 0.0009009019704535604]","[1 805 0.28 0.08333333333333333 1053 3 0.39378238341968913 0.034 0.029
 0.937 0.99876074133748782 0 7 0.0009661887888796628 0.0009661850053817034
 0.04545039311051369 0.0009661855874583125 0.000966184597928077
 0.0009661853546276689 0.000966184597928077 0.05692437291145325
 0.0009661869844421744 0.7114558815956116 0.04555241018533707
 0.016689110547304153 0.0009661850053817034 0.1152322068810463
 0.000966187275480479]","[2 804 14.57 0.1347517730496454 53144 104 0.012707141264769265 0.0 0.014
 0.986 0.99675928148400683 1 1 0.2049153447151184 0.0009132440900430083
 0.038763418793678284 0.0009132439154200256 0.0009132420527748764
 0.0009132435661740601 0.0009132425766438246 0.020758602768182755
 0.0009132444974966347 0.535175085067749 0.05383310094475746
 0.0009132425766438246 0.0009132432751357555 0.13833531737327576
 0.0009132459526881576]","[3 316 22.22 0.07936507936507936 79839 118 0.0084944674192466742 0.024
 0.069 0.907 0.99622416418462845 0 1 0.12207073718309402
 0.0027777792420238256 0.0027777785435318947 0.002777787856757641
 0.0027777780778706074 0.0027777855284512043 0.002777781104668975
 0.0027777801733464003 0.12920525670051575 0.6724123358726501
 0.0027777792420238256 0.0027777827344834805 0.0027777792420238256
 0.0027777855284512043 0.04575604945421219]","[4 502 33.05 0.05263157894736842 118469 181 0.0057405184930299702 0.046 0.0
 0.954 0.99945669599451514 0 1 0.0014814853202551603 0.0014814833411946893
 0.0014814819442108274 0.049301207065582275 0.0014814819442108274
 0.001481482875533402 0.001481482875533402 0.0014814829919487238
 0.2790060043334961 0.5412374138832092 0.0014814836904406548
 0.0014814815949648619 0.025270231068134308 0.0014814824098721147
 0.09037037193775177]","[5 177 53.5 0.0975609756097561 193121 190 0.0035293207089600372 0.204 0.0
 0.796 0.98545137820937168 0 1 0.003921572584658861 0.003921572118997574
 0.003921572118997574 0.003921575378626585 0.003921568859368563
 0.003921572118997574 0.003921575844287872 0.003921573515981436
 0.003921582363545895 0.7268767356872559 0.003921573981642723
 0.003921568859368563 0.003921568859368563 0.2221427857875824
 0.003921570722013712]","[6 102 54.07 0.10526315789473684 194183 195 0.0035100863665987569 0.0 0.0
 1.0 0.99675206913543057 0 1 0.007407420314848423 0.007407416123896837
 0.007407418452203274 0.007407419383525848 0.007407419383525848
 0.007407413795590401 0.007407414261251688 0.007407413795590401
 0.46635231375694275 0.21512912213802338 0.007407419383525848
 0.007407407741993666 0.00740740867331624 0.007407424971461296
 0.22962962090969086]","[7 85 54.17 0.13333333333333333 194794 197 0.0034991149899221397 0.161 0.0
 0.839 0.99400101335857427 0 1 0.33602672815322876 0.0074074119329452515
 0.007407407741993666 0.007407417055219412 0.00740740867331624
 0.007407413795590401 0.007407415192574263 0.007407426834106445
 0.13706155121326447 0.007407429162412882 0.17476938664913177
 0.007407407741993666 0.00740743987262249 0.007407419383525848
 0.27066072821617126]","[8 258 54.28 0.06557377049180328 195425 200 0.0034878562432116831 0.086 0.0
 0.914 0.99987939374976986 0 1 0.0026666768826544285 0.06501911580562592
 0.08904272317886353 0.002666672458872199 0.0026666668709367514
 0.002666671760380268 0.0026666722260415554 0.21052998304367065
 0.0026666743215173483 0.5663806796073914 0.002666670363396406
 0.0026666668709367514 0.0026666668709367514 0.002666673855856061
 0.042360760271549225]","[9 991 71.04 0.06598984771573604 255167 208 0.0026734310203985912 0.045
 0.037 0.919 0.9989779461810554 0 1 0.02211141213774681
 0.0008230466046370566 0.0008230471285060048 0.0008230468956753612
 0.0008230453240685165 0.0008230466046370566 0.030036581680178642
 0.0008230461389757693 0.02130991779267788 0.4782392680644989
 0.212272047996521 0.000823045673314482 0.050680629909038544
 0.06921487301588058 0.11037394404411316]","[10 851 71.51 0.05952380952380952 258014 211 0.0026440096173917078 0.0
 0.031 0.969 0.99648488735762242 1 1 0.0008771956781856716
 0.0008771959692239761 0.0008771942812018096 0.06036954000592232
 0.0008771938155405223 0.0008771956781856716 0.032391585409641266
 0.0008771943976171315 0.0008771955035626888 0.2160765677690506
 0.36122778058052063 0.0008771935245022178 0.01574716717004776
 0.07208937406539917 0.23508042097091675]","[11 577 72.48 0.10377358490566038 261448 216 0.002609372377275571 0.0 0.057
 0.943 0.99539373627520911 0 1 0.05241839960217476 0.03442370519042015
 0.0015151527477428317 0.0015151542611420155 0.0015151517000049353
 0.0015151534462347627 0.02899002470076084 0.00151515391189605
 0.0015151561237871647 0.4646388292312622 0.16245490312576294
 0.001515151932835579 0.0015151547268033028 0.05202362686395645
 0.19292931258678436]","[12 635 76.46 0.06611570247933884 275694 231 0.0024748713718168594 0.0
 0.069 0.931 0.99458632458950469 1 1 0.0767844095826149
 0.0012578637106344104 0.0012578630121424794 0.0012578644091263413
 0.0012578618479892612 0.0012578635942190886 0.0012578627793118358
 0.0012578627793118358 0.04947403445839882 0.514439582824707
 0.09749837219715118 0.001257861964404583 0.0012578637106344104
 0.04523821920156479 0.20524458587169647]","[13 1280 77.07 0.07450980392156863 276954 234 0.0024636397034988006 0.04
 0.055 0.906 0.99794462587081267 0 1 0.0006172852008603513
 0.0006172846187837422 0.0006172843277454376 0.0006172853754833341
 0.02324969507753849 0.0006172845605760813 0.04661731794476509
 0.0006172850262373686 0.0006172853754833341 0.40971964597702026
 0.2225961685180664 0.0006172844441607594 0.0006172846769914031
 0.15039192140102386 0.1418696790933609]","[14 1101 77.42 0.06467661691542288 279084 239 0.0024448829029767522 0.067
 0.011 0.923 0.99996033291501696 1 1 0.0007843151688575745
 0.0007843152852728963 0.0007843142957426608 0.0007843155181035399
 0.0007843142375349998 0.0007843146449886262 0.0632404088973999
 0.0007843147614039481 0.060114845633506775 0.2645014822483063
 0.24463027715682983 0.0007843144121579826 0.0007843140629120171
 0.24448327720165253 0.11597084999084473]","[15 793 78.14 0.08227848101265822 280957 244 0.0024286236733998246 0.036
 0.041 0.922 0.99847293635831058 0 1 0.0009661855874583125
 0.0009661865187808871 0.0009661844815127552 0.0009661861113272607
 0.0009661836083978415 0.0009661864605732262 0.000966185238212347
 0.0009661855874583125 0.0009661859949119389 0.3575553297996521
 0.2879068851470947 0.0009661841904744506 0.2421906739473343
 0.02158355712890625 0.08110172301530838]","[16 954 78.23 0.05583756345177665 281526 247 0.0024237270117997236 0.011
 0.086 0.904 0.99388853686638035 1 1 0.018452055752277374
 0.10177966952323914 0.000740741437766701 0.0475895032286644
 0.0007407409721054137 0.05345645546913147 0.014657764695584774
 0.0007407419616356492 0.0007407419616356492 0.33590415120124817
 0.17008370161056519 0.0007407416123896837 0.23963332176208496
 0.013998894952237606 0.0007407426601275802]","[17 2936 79.43 0.09137931034482759 286343 250 0.0023830510718503835 0.061
 0.036 0.904 0.99940099079673694 0 1 0.036677200347185135
 0.03793816268444061 0.00024154625134542584 0.09525687992572784
 0.00024154606217052788 0.019005605950951576 0.02564867213368416
 0.007222147658467293 0.03496963530778885 0.33119338750839233
 0.1258310228586197 0.00024154633865691721 0.27238330245018005
 0.01290783379226923 0.00024154639686457813]","[18 2411 79.58 0.08423326133909287 287232 251 0.0023756929104322092 0.046
 0.062 0.891 0.99768094504679217 1 1 0.016681434586644173
 0.007031463552266359 0.00030303079984150827 0.0003030313237104565
 0.00030303042149171233 0.00030303120729513466 0.01794799044728279
 0.0003030308580491692 0.20658184587955475 0.4374459385871887
 0.07141951471567154 0.0003030308580491692 0.2094002664089203
 0.015418564900755882 0.016254819929599762]","[19 1208 82.41 0.07172995780590717 297003 257 0.0022977153856231546 0.061
 0.017 0.922 0.99984078641189555 0 1 0.032302726060152054
 0.0006472504464909434 0.0006472496315836906 0.0006472514942288399
 0.0006472495733760297 0.025985177606344223 0.0006472503300756216
 0.02015838958323002 0.0006472506211139262 0.5381122827529907
 0.1427844762802124 0.0006472496897913516 0.15790139138698578
 0.014070840552449226 0.06415394693613052]","[20 1850 82.53 0.07387862796833773 297705 260 0.0022923097031056776 0.071
 0.044 0.885 0.99912088898940421 1 1 0.04893626272678375
 0.0003944779164157808 0.00039447765448130667 0.0728306695818901
 0.000394477421650663 0.000394478120142594 0.0003944778291042894
 0.0003944780328311026 0.09791600704193115 0.6019062399864197
 0.12461742758750916 0.0003944775671698153 0.014511298388242722
 0.0003944778291042894 0.036126285791397095]","[21 380 84.29 0.10810810810810811 303487 275 0.002248735086513836 0.108
 0.062 0.83 0.99659592100993921 0 1 0.0018018059199675918
 0.0018018053378909826 0.0018018028931692243 0.13802964985370636
 0.0018018018454313278 0.0018018047558143735 0.0018018042901530862
 0.0018018045229837298 0.0018018069677054882 0.536737322807312
 0.14516238868236542 0.0018018033588305116 0.16025076806545258
 0.0018018039409071207 0.001801803125999868]","[22 108 84.31 0.08333333333333333 303588 277 0.0022479886417415998 0.239
 0.0 0.761 0.97497894128870688 0 1 0.006060623098164797
 0.006060610990971327 0.006060610990971327 0.0060606179758906364
 0.09696971625089645 0.006060614716261625 0.006060612387955189
 0.006060619372874498 0.006060619372874498 0.24898439645767212
 0.5813184976577759 0.006060607265681028 0.006060606334358454
 0.006060608197003603 0.0060606165789067745]","[23 105 337.03 0.12 1212727 289 0.00056370018073018948 0.094 0.09 0.816
 0.99425915551157962 0 1 0.008333339355885983 0.008333342149853706
 0.008333337493240833 0.008333344012498856 0.008333333767950535
 0.008333342149853706 0.008333339355885983 0.008333344012498856
 0.008333352394402027 0.39208343625068665 0.49958309531211853
 0.008333333767950535 0.008333333767950535 0.008333339355885983
 0.00833335891366005]","[24 606 339.01 0.07518796992481203 1219832 292 0.00056041870815294517 0.032
 0.05 0.918 0.99787563987088268 1 1 0.00136054668109864
 0.0013605460990220308 0.001360544702038169 0.28817495703697205
 0.0013605450512841344 0.0013605455169454217 0.14264461398124695
 0.00136054796166718 0.0013605484273284674 0.3410821557044983
 0.16313521564006805 0.0013605442363768816 0.02184208109974861
 0.001360544702038169 0.030876047909259796]","[25 188 339.04 0.09302325581395349 1219980 294 0.00056035075991427619 0.111
 0.0 0.889 0.99900542283043436 0 1 0.004166668746620417
 0.004166669677942991 0.004166668746620417 0.004166671074926853
 0.004166666883975267 0.004166672937572002 0.004166669677942991
 0.0041666715405881405 0.16364112496376038 0.5404349565505981
 0.004166678991168737 0.004166667349636555 0.004166666883975267
 0.24592384696006775 0.0041666761972010136]","[26 550 339.06 0.061946902654867256 1220091 295 0.00056029980954721388
 0.104 0.051 0.845 0.99774678093936131 0 1 0.0015151534462347627
 0.0015151537954807281 0.0015151530969887972 0.04528818652033806
 0.001515151932835579 0.0015151549596339464 0.0015151530969887972
 0.0015151549596339464 0.4926929473876953 0.31612226366996765
 0.10387809574604034 0.0015151515835896134 0.0015151515835896134
 0.00151515391189605 0.026866989210247993]","[27 1280 339.56 0.09225092250922509 1223108 297 0.00055891850902767791
 0.062 0.033 0.905 0.99951563368612206 0 1 0.0006060625310055912
 0.0006060615996830165 0.0006060620071366429 0.024935485795140266
 0.0006060607265681028 0.0006060617160983384 0.0006060609593987465
 0.0006060620071366429 0.4506271481513977 0.40167951583862305
 0.11609119921922684 0.0006060645682737231 0.0006060607847757638
 0.0006060628220438957 0.0006060620653443038]","[28 810 340.23 0.09580838323353294 1224709 300 0.00055818827102815179 0.019
 0.037 0.944 0.99769502077593253 0 1 0.0009132444974966347
 0.02508489601314068 0.0009132446139119565 0.0009132442064583302
 0.0009132421691901982 0.0009132433915510774 0.018148617818951607
 0.0009132436825893819 0.09202107042074203 0.3950449228286743
 0.2935679852962494 0.04796004295349121 0.00091324228560552
 0.0009132431587204337 0.1208665519952774]",0,0,0,0,0,0,0,0
